course_id,title,sec_id,last_name,first_name,room_num,days,start_hr,start_min,end_hr,end_min
CHEM 102L,Introductory Chemistry Lab I,6,Tyminski,Frank,MEYR301,NNNYNNN,13,0,17,0
CHEM 300,Analytical Chemistry,3,Rowlands,Daniel,MEYR340,NNNYNNN,13,0,17,0
CHEM 352L,Organic Chemistry Laboratory II,6,Smith,Paul,MEYR371,NNNYNNN,13,0,17,0
BIOL 313,Introduction to Bioinformatics and Computational B,1,Erill Sagales,Ivan,BIOL004,YNYNNNN,15,0,16,15
BIOL 340L,Developmental Biology Laboratory,1,Wagner,Cynthia,BIOL160,NNYNNNN,13,0,17,0
CHEM 102L,Introductory Chemistry Lab I,15,Tyminski,Frank,MEYR301,NNYNNNN,13,0,17,0
CHEM 352L,Organic Chemistry Laboratory II,2,Smith,Paul,MEYR371,NNYNNNN,13,0,17,0
CHEM 461,Advanced Instrumental Methods of Analysis,3,Cullum,Brian,MEYR348,NNYNNNN,13,0,17,0
BIOL 397,Ethics and Integrity in Scientific Research,2,Steiner,Karl,SHER108,NNNYNNN,9,0,9,50
BIOL 415,Systems Biology,1,Lobo Fernandez,Daniel,ENGR021,YNYNNNN,9,0,10,50
BIOL 420,Advanced Topics in Cell Biology,1,Miller,Stephen,BIOL004,YNYNNNN,9,0,10,50
THTR 264,Theatre Production: Scenery,1,Schraven,Greggory,PAHB119,YNYNNNN,9,0,10,50
THTR 325,Vocal Training for the Actor III,1,Watson,Janet,PAHB105,YNYNNNN,9,0,10,50
THTR 371,Playwriting,1,McCully,Susan,FA  318,YNYNNNN,9,0,10,50
THTR 434,Patterning and Draping,1,Mather,Joan,PAHB205,YNYNNNN,9,0,10,50
BIOL 430,Biological Chemistry,1,Bustos,Mauricio,ENGR027,YNYNNNN,14,30,16,30
BIOL 495,Seminar in Bioinformatics,1,Kann,Maricel,BIOL004,YNYNNNN,11,0,11,50
ENME 303,Topics in Engineering Mathematics,1,Sanchez,Maria,ITE 231,YNYNNNN,11,0,11,50
PHED 121,Physical Fitness,1,Jancuska JR,John,RAC 100,YNYNNNN,11,0,11,50
BIOL 499L,Undergraduate Research Seminar,1,Kann,Maricel,BIOL461,YNNNNNN,13,30,14,30
CHEM 100,The Chemical World,1,Liebman,Joel,MEYR272,YNYNYNN,13,0,13,50
CHEM 101,Principles of Chemistry I,1,Carpenter,Tara,MEYR030,YNYNYNN,13,0,13,50
ECAC 401,Advanced Accounting,1,Brown,Lynette,PUP 208,YNYNYNN,13,0,13,50
ECON 101,Principles of Microeconomics,4,Falcon III,Harold,PUP 206,YNYNYNN,13,0,13,50
ECON 121,Principles of Accounting I,5,McBride,Charles,SOND110,YNYNYNN,13,0,13,50
FREN 201,Intermediate French I,1,Bengochea-Cohen,Anne,FA  006,YNYNYNN,13,0,13,50
GERM 101,Elementary German I,1,Birke,Johannes,SOND113,YNYNYNN,13,0,13,50
MATH 151,Calculus and Analytic Geometry I,6,Nanes,Kalman,AD  101,YNYNYNN,13,0,13,50
PHYS 112,Basic Physics II,1,Hoban,Susan,LH1 101,YNYNYNN,13,0,13,50
RUSS 302,Continuing Russian III,1,Zhdanovych,Vira,SHER108,YNYNYNN,13,0,13,50
CHEM 102L,Introductory Chemistry Lab I,10,Tyminski,Frank,ITE 104,NNNNYNN,14,0,14,50
MATH 155,Applied Calculus,6,Baradwaj,Rajalakshm,UC  115D,NNNNYNN,14,0,14,50
CHEM 102L,Introductory Chemistry Lab I,11,Tyminski,Frank,MEYR301,YNNNNNN,13,0,17,0
CHEM 351L,Organic Chemistry Laboratory I,2,Perks,Harry,MEYR371,YNNNNNN,13,0,17,0
CHEM 124L,General Organic and Biochemistry Lab,2,Tyminski,Frank,MEYR301,NNNNYNN,13,0,17,0
CHEM 352L,Organic Chemistry Laboratory II,10,Smith,Paul,MEYR371,NNNNYNN,13,0,17,0
CHEM 312L,Advanced Laboratory II.,3,Arnold,Bradley,MEYR277,NYNYNNN,13,0,17,0
CHEM 437L,Biochemistry Laboratory,3,Tracy,Allison,MEYR352,NYNYNNN,13,0,17,0
CHEM 352L,Organic Chemistry Laboratory II,1,Smith,Paul,ITE 104,YNNNNNN,13,0,13,50
MUSC 171,Intermediate Voice Class,1,Jackson,Janice,PAHB144,YNNNNNN,13,0,13,50
SOCY 396,Community Service and Learning Internship,1,Wolff,Michele,PUP 203,YNNNNNN,13,0,13,50
CHEM 437L,Biochemistry Laboratory,2,Tracy,Allison,MEYR352,YNYNNNN,13,0,17,0
CHEM 438,Comprehensive Biochemistry II,1,Fishbein,James,SHER003,NYNYNNN,17,30,19,30
CHIN 102,Elementary Chinese II,1,Liu,Yuanyuan,ITE 239,YNYNNNN,9,0,10,15
ENGL 100,Composition,1,Bloom,Ryan,PAHB314,YNYNNNN,9,0,10,15
ENGL 100,Composition,5,Dunnigan,Brian,PAHB317,YNYNNNN,9,0,10,15
PHED 160,Racquetball,2,Zimmerman,Donald,RAC 100,YNYNNNN,9,0,10,15
CHIN 201,Intermediate Chinese I,1,Tong,Christopher,ITE 237,YNYNNNN,16,0,17,15
CMPE 320,Probability, Statistics, and Random Processes,1,LaBerge,E,ITE 104,YNYNNNN,16,0,17,15
CMSC 201,Computer Science I for Majors,13,Gibson,Katherine,MEYR030,YNYNNNN,16,0,17,15
CMSC 313,Computer Organization and Assembly Language Progra,4,Kraya,Ramsey,SHER015,YNYNNNN,16,0,17,15
CMSC 411,Computer Architecture,2,Squire,Jon,SHER150,YNYNNNN,16,0,17,15
CMSC 447,Software Engineering I,2,Wilson,Krystle,SOND203,YNYNNNN,16,0,17,15
CMSC 471,Introduction to Artificial Intelligence,1,Finin,Timothy,PAHB234,YNYNNNN,16,0,17,15
ECON 482,International Finance,1,Yuan,Chunming,PHYS101,YNYNNNN,16,0,17,15
ENGL 210,Introduction to Literature,1,Dunnigan,Brian,PAHB108,YNYNNNN,16,0,17,15
ENGL 321,Internship in Tutoring Writing,1,MacDougall,Elaine,PAHB314,YNYNNNN,16,0,17,15
ENGL 373,Creative Writing-Poetry,1,Purpura,Lia,SHER108,YNYNNNN,16,0,17,15
ENGL 383,Science Writing,1,Rudacille,Deborah,FA  018,YNYNNNN,16,0,17,15
ENGL 471,Advanced Creative Writing-Fiction,1,Shivnan,Sally,PAHB124,YNYNNNN,16,0,17,15
ENME 408,Selected Topics in Engineering Design,1,Topoleski,L,ITE 238,YNYNNNN,16,0,17,15
ENME 425,Internal Combustion Engines,1,Vonkerczek,Christian,FA  001,YNYNNNN,16,0,17,15
FREN 201,Intermediate French I,2,Digeon,Landry,ITE 241,YNYNNNN,16,0,17,15
GWST 300,Methodologies in Gender, Women's, and Sexuality St,1,McCann,Carole,FA  424,YNYNNNN,16,0,17,15
GWST 374,European Women's History 1200-1750,1,Walker,Jessica,SHER145,YNYNNNN,16,0,17,15
GWST 390,Topics in Gender and Women's Studies,2,Shomali,Mejdulene,FA  427,YNYNNNN,16,0,17,15
GWST 392,Topics in Critical Sexuality Studies,1,Shomali,Mejdulene,FA  427,YNYNNNN,16,0,17,15
HAPP 300,Research Methods in Health,2,Callaghan-Koru,Jennifer,SHER014,YNYNNNN,16,0,17,15
HIST 374,European Women's History 1200-1750,1,Walker,Jessica,SHER145,YNYNNNN,16,0,17,15
HIST 390,Wars in 20th Century East Asia,1,Song,Nianshen,SHER151,YNYNNNN,16,0,17,15
HIST 449,From Black Power to Black Lives Matter:,1,Musgrove,George,SHER013,YNYNNNN,16,0,17,15
HONR 300,General Honors Seminar,4,Grabill,Vincent,FA  343,YNYNNNN,16,0,17,15
IS 300,Management Information Systems,3,Everhart,Amy,PHYS201,YNYNNNN,16,0,17,15
JPNS 102,Elementary Japanese II,3,Ogata,Michiko,SHER210,YNYNNNN,16,0,17,15
MATH 215,Applied Finite Mathematics,1,Kapoor,Jagmohan,ITE 102,YNYNNNN,16,0,17,15
MATH 221,Introduction to Linear Algebra,4,Lo,James,MP  101,YNYNNNN,16,0,17,15
MATH 225,Introduction to Differential Equations,1,Biswas,Animikh,MP  103,YNYNNNN,16,0,17,15
PHIL 100,Introduction to Philosophy,5,Wood,Mary,SOND204,YNYNNNN,16,0,17,15
PHIL 353,Morality and Psychology,1,Campbell,Eric,UC  115,YNYNNNN,16,0,17,15
POLI 450,Public Management & Public Policy: Pursuing Excell,1,Johnson,Arthur,PHYS107,YNYNNNN,16,0,17,15
PSYC 342,The Psychology of Aggression and Antisocial Behavi,1,Anderson,Robert,SOND105,YNYNNNN,16,0,17,15
PSYC 353,Morality and Psychology,1,Campbell,Eric,UC  115,YNYNNNN,16,0,17,15
PSYC 444,Psychology of Sexual Orientation & Gender Identity,1,Murphy,Julie,MP  010,YNYNNNN,16,0,17,15
SPAN 102,Elementary Spanish II,4,Westphal,German,SOND207,YNYNNNN,16,0,17,15
SPAN 302,Advanced Spanish II,1,Burgos,Felix,FA 301,YNYNNNN,16,0,17,15
CMPE 212,Principles of Digital Design,5,Smith III,William,ENGR231,YNYNNNN,18,0,19,15
CMPE 212,Principles of Digital Design,8,Smith III,William,ITE 242,NNYNNNN,17,0,17,50
CMSC 104,Problem Solving and Computer Programming,1,Druffel,Karen,ENGR122,NYNYNNN,17,30,18,45
CMSC 304,Social and Ethical Issues in Information Technolog,1,Bonnette,Kimberly,SOND209,NYNYNNN,17,30,18,45
CMSC 304,Social and Ethical Issues in Information Technolog,2,Frank,Renee,MP  106,NYNYNNN,17,30,18,45
CMSC 313,Computer Organization and Assembly Language Progra,2,Park,John,ENGR231,NYNYNNN,17,30,18,45
CMSC 331,Principles of Programming Language,4,Woodcock,Mark,MP  104,NYNYNNN,17,30,18,45
CMSC 411,Computer Architecture,1,Cain,Russell,SOND208,NYNYNNN,17,30,18,45
CMSC 421,Principles of Operating Systems,1,Tang,Jason,SHER151,NYNYNNN,17,30,18,45
CMSC 426,Principles of Computer Security,1,Carnes III,James,ITE 102,NYNYNNN,17,30,18,45
CMSC 447,Software Engineering I,5,Birrane,Edward,ENGR022,NYNYNNN,17,30,18,45
CMSC 461,Database Management Systems,1,Robinson,Dawn,SHER145,NYNYNNN,17,30,18,45
CMSC 483,Parallel and Distributed Processing,1,Simon,Tyler,SHER015,NYNYNNN,17,30,18,45
ENGL 100,Composition,7,Pekarske,Nicole,PAHB317,NYNYNNN,17,30,18,45
ENGL 393,Technical Communication,7,Nelson,Timothy,PAHB314,NYNYNNN,17,30,18,45
ENME 360,Vibrations,1,Lee,Soobum,ITE 104,NYNYNNN,17,30,18,45
GES 462,GIS and Human-Environmental Systems,1,Neff,Robert,SOND001,NYNYNNN,17,30,18,45
HIST 472,Victorian Britain,1,Ritschel,Daniel,FA 533,NYNYNNN,17,30,18,45
IS 451,Network Design and Management,1,McKinney,Carlos,PAHB107,NYNYNNN,17,30,18,45
MATH 120,Introduction to Contemporary Mathematics,1,Kogan,Jacob,MP  103,NYNYNNN,17,30,18,45
MATH 151,Calculus and Analytic Geometry I,11,Li,Xinxuan,LH1 101,NYNYNNN,17,30,18,45
MATH 251,Multivariable Calculus,5,Galbraith,Michael,ENGR027,NYNYNNN,17,30,18,45
MATH 481,Mathematical Modeling,1,Rostamian,Rouben,MP  105,NYNYNNN,17,30,18,45
POLI 100,American Government and Politics,1,Kobren,Martin,PUP 206,NYNYNNN,17,30,18,45
PSYC 387,Community Psychology,1,Hunter,Bronwyn,SOND105,NYNYNNN,17,30,18,45
STAT 350,Statistics with Applications in the Biological Sci,1,Slowikowski,William,AD  101,NYNYNNN,17,30,18,45
CMSC 201,Computer Science I for Majors,6,Gibson,Katherine,ENGR104A,YNNNNNN,17,30,18,20
CMSC 201,Computer Science I for Majors,8,Wilson,Krystle,ENGR104A,NYNNNNN,19,10,20,0
CMSC 201,Computer Science I for Majors,14,Gibson,Katherine,ENGR104A,YNNNNNN,10,0,10,50
MUSC 181,Intermediate Piano Class,1,Beith,Nancy,PAHB129,YNNNNNN,10,0,10,50
CMSC 453,Applied Combinatorics and Graph Theory,1,Armstrong,Thomas,ENGR023,YNYNNNN,19,10,20,45
MATH 475,Combinatorics and Graph Theory,1,Armstrong,Thomas,ENGR023,YNYNNNN,19,10,20,45
CMSC 491,Special Topics in Computer Science,8,Joshi,Anupam,SHER006,NNNYNNN,11,30,12,20
DANC 216,Ballet II--Intermediate Ballet,1,Crosby,Alison,PAHB337,NYNYNNN,10,0,11,20
DANC 240,Music for Dance,1,Pantano,Monica,PAHB231,YNYNNNN,14,30,15,20
DANC 301,Special Studies in Dance,1,Koontz-Nachtrieb,Desiree,PAHB337,YNYNNNN,8,30,9,45
IS 310,Software and Hardware Concepts,1,Redding,Tate,ITE 229,YNYNNNN,8,30,9,45
DANC 301,Special Studies in Dance,3,Arellano,Michael,PAHB231,NYNNNNN,16,30,18,30
DANC 310,Intermediate Contemporary Dance Technique I,1,Perry,Brandon,PAHB231,YNYNYNN,10,0,11,50
DANC 320,Intermediate Contemporary Dance Technique II,1,Rebollar,Erica,PAHB337,YNYNYNN,10,0,11,50
DANC 316,Ballet III - High Intermediate Ballet,1,Crosby,Alison,PAHB337,NYNYNNN,11,30,12,50
DANC 325,Dance and the Contemporary Arts,1,Rebollar,Erica,PAHB319,NNNYNNN,19,0,21,30
DANC 399,Dance Practicum,1,Jones,Brian,PAHB319,YNNNNNN,19,0,21,30
DANC 420,Advanced Contemporary Dance Technique II,1,Lacy,Sandra,PAHB337,YNYNYNN,14,30,16,20
DANC 475,Senior Projects in Dance,1,Rebollar,Erica,PAHB319,NNNYNNN,16,0,18,30
ECAC 321,Auditing Theory and Practice,1,Broache,Michael,SHER011,NYNNNNN,18,0,20,30
ECON 121,Principles of Accounting I,9,Cobb,Vincent,PUP 206,NNYNNNN,18,0,20,30
PSYC 307,Psychology of Aging,2,Lichvar,Emily,SG_33220,NNYNNNN,18,0,20,30
ECON 122,Principles of Accounting II,1,McBride,Charles,PUP 206,YNYNNNN,16,30,17,45
ECON 320,Quantitative Methods for Management,1,Farrow,Robert,PAHB132,NYNNNNN,10,0,11,15
PSYC 309,Psychology: Exploring the Discipline and Careers,1,Knight,Donald,SG_34211,NYNNNNN,10,0,11,15
EDUC 299,Special Topics in Education.,1,Rivkin,Mary,SHER208,NNYNNNN,14,30,15,45
ENGL 392,Tutorial in Writing,3,Fitzpatrick,Carolyn,PAHB312,NNYNNNN,14,30,15,45
PSYC 211,The Science and Profession of Psychology,2,Rose,Laura,MP  106,NNYNNNN,14,30,15,45
EDUC 306,Lifespan Human Development,1,Else-Quest,Nicole,ENGR027,YNYNNNN,10,0,10,50
PHED 109,Jogging,2,Jancuska JR,John,RAC 100,YNYNNNN,10,0,10,50
PHED 121,Physical Fitness,2,Bobb,David,RAC 100,YNYNNNN,10,0,10,50
PHED 137,Tennis,1,Cozzillio,Robert,RAC 100,YNYNNNN,10,0,10,50
PHIL 150,Contemporary Moral Issues,1,Ealick,Greg,PAHB132,YNYNNNN,10,0,10,50
PSYC 285,Abnormal Psychology,1,Murphy,Julie,UC  115,YNYNNNN,10,0,10,50
PSYC 306,Lifespan Human Development,1,Else-Quest,Nicole,ENGR027,YNYNNNN,10,0,10,50
EDUC 311,Psychological Foundations of Education,1,Williams,Vickie,SHER208,YNNNNNN,16,30,18,0
EDUC 311,Psychological Foundations of Education,2,Williams,Vickie,SHER208,NNNYNNN,13,0,14,15
TRS 201,Transfer Student Seminar,1,Williams,Tory,BIOL461,NNNYNNN,13,0,14,15
EDUC 388,Inclusion and Instruction,2,Walter,Heather,SHER121,NNNNYNN,10,0,12,0
INDS 480,Interdisciplinary Studies:Capstone Project Seminar,1,Freeland,Stephen,SHER007,NNNNYNN,10,0,12,0
EDUC 412,Analysis of Teaching and Learning,2,Rakes,Christopher,SHER208,NNNYNNN,15,0,19,0
EDUC 419,Assessment for Reading Instruction,2,Stites,Michele,SHER121,NNNYNNN,13,0,15,30
EDUC 441,Children's Literature and Other Materials for Earl,1,Scully,Patricia,SHER011,NNNYNNN,13,0,15,30
EDUC 442,Process Seminar in Early Childhood Education- Crea,1,Roberts-King,Hilary,SHER121,NYNNNNN,15,45,17,15
EHS 102,Emergency Medical Responder,1,Williams Jr.,Gary,FA  526,NYNNNNN,9,0,11,0
EHS 203,Clinical Concepts and Practice II,1,Williams Jr.,Gary,FA  526,YNYNNNN,8,30,10,30
EHS 311,Stress and Burnout: Personal and Professional Issu,1,Mitchell,Jeffrey,SHER013,YNNNNNN,9,0,11,30
EHS 400,Emergency Health Services Theory and Practice,1,Flint,Diane,SOND409,NNNYNNN,9,30,10,45
EHS 464,Advanced Cardiac and Respiratory Emergencies,1,Polk,Dwight,SHER305,YNYNNNN,10,0,11,45
MATH 301,Introduction to Mathematical Analysis I,1,Gowda,Muddappa,SOND110,YNYNNNN,10,0,11,45
EHS 465,Medical Emergencies I,1,Polk,Dwight,SHER305,YNYNNNN,13,0,14,45
SOCY 300,Methodology of Social Research,2,Ellis,Bryan,MP  104,YNYNNNN,13,0,14,45
EHS 466,Medical Emergencies II,1,Polk,Dwight,SHER305,NYNYNNN,9,30,11,15
EHS 468,EMS Capstone Experience,1,Williams Jr.,Gary,SHER305,NNNYNNN,15,0,17,30
EHS 492,Senior Paramedic Seminar II,1,Williams Jr.,Gary,SHER304,NNNYNNN,15,0,17,30
EHS 482,ALS Field and Clinical Experience II,1,Williams Jr.,Gary,SHER305,NNNNYNN,13,0,16,0
EHS 484,Advanced Cardiac & Respiratory Emergencies,1,Williams Jr.,Gary,SHER305,NNNNYNN,9,0,12,0
ELC 53,Speaking and Listening for Academic Purposes, Leve,2,Milter,Katalin,PAHB124,NNNYNNN,14,30,15,45
ENCH 225L,Chemical Engineering Problem Solving and Experimen,2,Raikar,Neha,ENGR336,NNYNNNN,15,0,16,50
ENME 332L,Solid Mechanics and Materials Laboratory,5,Zupan,Marcus,ENGR118,NNYNNNN,15,0,16,50
ENCH 225L,Chemical Engineering Problem Solving and Experimen,3,Raikar,Neha,ENGR122A,NNNYNNN,12,0,13,50
ENCH 225L,Chemical Engineering Problem Solving and Experimen,4,Raikar,Neha,ENGR122A,NNNYNNN,14,0,15,50
ENCH 225L,Chemical Engineering Problem Solving and Experimen,5,Raikar,Neha,ENGR336,NNNYNNN,16,0,17,50
INTR 157,JHU ROTC: AS.374.120,1,Wood,Jeffrey,UNKWN,NNNYNNN,16,0,17,50
INTR 158,JHU ROTC: AS.374.220,1,Wood,Jeffrey,UNKWN,NNNYNNN,16,0,17,50
ENCH 333,Chemical Engineering Seminar,1,Marten,Mark,PAHB132,YNYNNNN,12,0,12,50
MLL 299,MLLI Experiential Learning,2,Zhdanovych,Vira,PAHB234,YNYNNNN,12,0,12,50
ENCH 450,Chemical Process Development,1,Rudesill,John,BIOL120,NNYNNNN,16,0,18,30
ENCH 485L,Biochemical Engineering Laboratory.,1,Lavik,Erin,ENGR334B,NYNYNNN,9,0,12,50
ENES 100,Spatial Reasoning,1,Gurganus,Jamie,ITE 238,NNYNNNN,11,0,12,0
ENES 101,Introduction to Engineering,1,Reed,Brian,ITE 104,YNNNYNN,11,0,11,50
ENGL 100,Composition,2,Bloom,Ryan,PAHB314,YNYNNNN,10,30,11,45
ENGL 100,Composition,6,Dunnigan,Brian,PAHB317,YNYNNNN,10,30,11,45
ENGL 100,Composition,13,Harris Jr.,James,PAHB318,YNYNNNN,10,30,11,45
HIST 313,America as a Great Power? U.S.Foreign Relations in,1,Nolan,Andrew,SG_32220,YNYNNNN,10,30,11,45
POLI 486,Middle East International Relations.,2,Perekli,Feriha,SG_32203,YNYNNNN,10,30,11,45
ENGL 392,Tutorial in Writing,2,Fitzpatrick,Carolyn,PAHB312,YNNNNNN,14,30,15,45
ENGL 392,Tutorial in Writing,10,Pekarske,Nicole,PAHB313,YNNNNNN,14,30,15,45
ENGL 392,Tutorial in Writing,4,Mabe,Mitzi,PAHB311,NNYNNNN,8,30,9,45
ENGL 392,Tutorial in Writing,5,Mabe,Mitzi,PAHB311,NNYNNNN,10,0,11,15
ENGL 392,Tutorial in Writing,11,Pekarske,Nicole,PAHB313,YNNNNNN,16,0,17,15
ENGL 392,Tutorial in Writing,12,Pekarske,Nicole,PAHB313,NYNNNNN,14,30,15,45
PSYC 200,Child Developmental Psychology,2,Simons,Cassandra,AD  101,NYNNNNN,14,30,15,45
ENME 204,Introduction to Engineering Design with CAD,1,Topoleski,L,PUP 105,YNYNNNN,9,0,9,50
MATH 150,Precalculus Mathematics,1,Baradwaj,Rajalakshm,AD  101,YNYNNNN,9,0,9,50
MATH 150,Precalculus Mathematics,5,Baradwaj,Rajalakshm,AD  101,YNYNNNN,9,0,9,50
PHED 112,Beginning Swimming,1,Gibson,Elyse,RAC 100,YNYNNNN,9,0,9,50
PHED 125,Volleyball,2,Blanchard,Ian,RAC 100,YNYNNNN,9,0,9,50
PHED 137,Tennis,2,Cozzillio,Robert,RAC 100,YNYNNNN,9,0,9,50
THTR 100,Introduction to Theatre Scenography,1,Schraven,Greggory,PAHB201,YNYNNNN,9,0,9,50
ENME 332L,Solid Mechanics and Materials Laboratory,2,Zupan,Marcus,ENGR118,YNNNNNN,13,0,14,50
ENME 332L,Solid Mechanics and Materials Laboratory,3,Zupan,Marcus,ENGR118,NNYNNNN,13,0,14,50
ENME 332L,Solid Mechanics and Materials Laboratory,4,Zupan,Marcus,ENGR118,YNNNNNN,15,0,16,50
ENME 408,Selected Topics in Engineering Design,4,Mason,Paul,FA  215,NNNYNNN,17,30,20,0
ENME 432L,Fluids/Energy Laboratory,2,Zhu,Liang,ENGR118,NYNNNNN,10,0,11,50
ENME 432L,Fluids/Energy Laboratory,3,Zhu,Liang,ENGR118,NYNNNNN,12,0,13,50
ENME 432L,Fluids/Energy Laboratory,4,Zhu,Liang,ENGR118,NYNNNNN,14,0,15,50
INTR 352,JHU ROTC: AS.374.302,1,Wood,Jeffrey,UNKWN,NYNNNNN,14,0,15,50
ENME 482L,Vibrations/Controls Laboratory,2,DeVries,Warren,ITE 242,NNNYNNN,9,30,11,20
ENME 482L,Vibrations/Controls Laboratory,3,DeVries,Warren,ITE 242,NNNYNNN,14,30,16,20
ENME 482L,Vibrations/Controls Laboratory,4,DeVries,Warren,ITE 242,NNNYNNN,16,30,18,20
FYS 101,First Year Seminar (AH),14,Keniston,Charlotte,ENGR021A,NNNNYNN,9,30,12,0
SOWK 374,Social Work with Immigrants and Refugees,1,Okundaye,Joshua,SG_33219,NNNNYNN,9,30,12,0
SOWK 483,Social Work Methods III: Selected Intervention Str,4,Hoover,Jeanette,SG_21042,NNNNYNN,9,30,12,0
FYS 102,First Year Seminar (SS),8,Williams,Vickie,SHER208,YNNNNNN,15,0,16,15
FYS 107,First Year Seminar (AH/C),1,Reed,Autumn,ITE 231,NYNNNNN,10,0,12,15
GCSP 302,Grand Challenges Program Seminar,1,desJardins,Marie,ENGR231,NNNNYNN,13,0,13,50
MATH 155,Applied Calculus,2,Baradwaj,Rajalakshm,UC  115D,NNNNYNN,13,0,13,50
GES 220,Lab and Field Techniques for Environmental Science,2,Braunschweig,Suzanne,SOND006,NNYNNNN,8,0,10,50
GES 220,Lab and Field Techniques for Environmental Science,3,Braunschweig,Suzanne,SOND006,NNNNYNN,8,0,10,50
GES 286,Exploring the Environment: A Geo-Spatial Perspecti,200,School,Joseph,SOND007,NNYNNNN,8,30,10,50
GES 286,Exploring the Environment: A Geo-Spatial Perspecti,300,School,Joseph,SOND007,NNNNYNN,8,30,10,50
GES 383,Statistical and Thematic Cartography,1,Dony,Coline,SOND007,NYNNNNN,8,30,10,45
GES 386,Introduction to Geographic Information Systems,1,Dony,Coline,SOND007,NYNNNNN,14,30,16,45
GREK 102,Elementary Greek II,1,Rosenbloom,David,PAHB441,YYYYNNN,10,0,10,50
GWST 495,Colloquium: Research and Activism,1,Bhatt,Amy,FA  404,NNYNNNN,14,0,16,30
HIST 302,History of Maryland,1,Blair,Melissa,SG_33219,NYNNNNN,10,0,12,30
PSYC 357,Psychology of Women,2,Tarner,Nina,SG_33225,NYNNNNN,10,0,12,30
PSYC 406,Advanced Behavior Pathology,1,Scharfstein,Lindsay,SG_33242,NYNNNNN,10,0,12,30
SOWK 360,Social Welfare, Social Policy, and Social Work II,4,Shannon,James,SG_33203,NYNNNNN,10,0,12,30
SOWK 483,Social Work Methods III: Selected Intervention Str,6,Jani,Jayshree,SG_32220,NYNNNNN,10,0,12,30
HIST 303,The Second World War,1,Dawson,Sandra,ITE 229,NNYNYNN,13,0,14,15
HIST 486,Soviet History on Trial,1,Eden,Jeffrey,BIOL120,NNYNYNN,13,0,14,15
HIST 411,Service Learning in Public History,1,Meringolo,Denise,ENGR021,NNNYNNN,18,0,20,30
HIST 411,Service Learning in Public History,2,Blair,Melissa,SG_32133,NNNYNNN,10,0,12,30
POLI 379,War and Film,1,Dasgupta,Sunil,SG_32225,NNNYNNN,10,0,12,30
PSYC 335,Physiological Psychology,3,Tarner,Nina,SG_34211,NNNYNNN,10,0,12,30
PSYC 342,The Psychology of Aggression and Antisocial Behavi,4,Watkins-Lewis,Karen,SG_34215,NNNYNNN,10,0,12,30
HIST 479,History of China, 1912-1949,1,Oakes,Julie,SG_34206,NNYNNNN,17,0,19,30
SOCY 310,Social Stratification and Inequality,2,Hylton,Kevin,SG_32226,NNYNNNN,17,0,19,30
SOWK 260,Social Welfare, Social Policy, and Social Work I,3,Deibel,Kersha,SG_32220,NNYNNNN,17,0,19,30
INDS 335,Interdisciplinary Degree Plan Writing Seminar,1,Brown,Eric,FA  002,NNNNYNN,11,0,11,50
MUSC 307,Small Ensemble,11,Zwi,Jonathan,PAHB151,NNNNYNN,11,0,11,50
INTR 152,JHU ROTC: AS.374.102,1,Wood,Jeffrey,UNKWN,NNYNNNN,13,30,15,20
INTR 152,JHU ROTC: AS.374.102,2,Wood,Jeffrey,UNKWN,NNNYNNN,13,30,15,20
INTR 154,JHU ROTC: AS.374.202,1,Wood,Jeffrey,UNKWN,NNNYNNN,13,30,15,20
INTR 354,JHU ROTC: AS.374.402,1,Wood,Jeffrey,UNKWN,NYNNNNN,17,0,19,0
INTR 354,JHU ROTC: AS.374.402,2,Wood,Jeffrey,UNKWN,NNNNYNN,14,30,16,30
INTR 355,JHU ROTC: AS.374.307,1,Wood,Jeffrey,UNKWN,NNNYNNN,7,0,8,50
INTR 357,JHU ROTC: AS.374.320,1,Wood,Jeffrey,UNKWN,NNNYNNN,15,0,17,50
INTR 359,JHU ROTC: AS.374.420,1,Wood,Jeffrey,UNKWN,NNNYNNN,15,0,17,50
IS 303,Fundamentals of Human-Computer Interaction,1,Kleinsmith,Andrea,BIOL120,YNNNNNN,8,30,9,45
IS 413,GUI Systems Using JAVA,1,Redding,Tate,ITE 458,NNNNYNN,9,0,11,30
IS 420,Database Application Development,1,Karabatis,George,FA  215,NYNNNNN,11,30,12,45
IS 498,Special Topics in Information Systems,2,Buehler,Erin,ITE 468,NNNNYNN,10,0,12,30
JDST 323,Modern Hebrew Literature,1,Gazit-Rosenthal,Aharona,FA  215,NNNYNNN,11,30,12,45
LAS 121H,Introduction to the Arts II,1,Kreizenbeck,Alan,PAHB216,NNNNYNN,13,0,15,30
SOWK 389,Human Behavior II,5,Okundaye,Joshua,SG_21032,NNNNYNN,13,0,15,30
SOWK 470,Social Work Research,2,Ting,Laura,SG_32203,NNNNYNN,13,0,15,30
SOWK 483,Social Work Methods III: Selected Intervention Str,5,Hoover,Jeanette,SG_21042,NNNNYNN,13,0,15,30
LAS 300,Collaborative Projects in the Arts,1,Kreizenbeck,Alan,PAHB345,NNYNYNN,15,30,16,45
LATN 102,Elementary Latin II,1,Phin,Timothy,FA  001,YYYYNNN,9,0,9,50
LATN 102,Elementary Latin II,2,Jones-Lewis,Molly,FA  006,YYYYNNN,11,0,11,50
